Date,Open,High,Low,Close,Volume_USD,Circulating_Supply_Est,Market_Cap_Est
2022-05-18,30424.478515625,30618.716796875,28720.271484375,28720.271484375,31285268319,19007300.0,545894816184.96094
2022-05-19,28720.359375,30430.751953125,28708.955078125,30314.333984375,33773447707,19008200.0,576220923241.7969
2022-05-20,30311.119140625,30664.9765625,28793.60546875,29200.740234375,30749382605,19009100.0,555079791189.2578
2022-05-21,29199.859375,29588.869140625,29027.39453125,29432.2265625,17274840442,19010000.0,559506626953.125
2022-05-22,29432.47265625,30425.861328125,29275.18359375,30323.72265625,21631532270,19010900.0,576481259045.7031
2022-05-23,30309.396484375,30590.5859375,28975.560546875,29098.91015625,31483454557,19011800.0,553222660108.5938
2022-05-24,29101.125,29774.35546875,28786.58984375,29655.5859375,26616506245,19012700.0,563832758753.9062
2022-05-25,29653.134765625,30157.78515625,29384.94921875,29562.361328125,27525063551,19013600.0,562086913348.4375
2022-05-26,29564.77734375,29834.16015625,28261.90625,29267.224609375,36774325352,19014500.0,556501642334.9609
2022-05-27,29251.140625,29346.943359375,28326.61328125,28627.57421875,36582005748,19015400.0,544364774799.21875
2022-05-28,28622.625,28814.900390625,28554.56640625,28814.900390625,35519577634,19016300.0,547952790298.2422
2022-05-29,29019.8671875,29498.009765625,28841.107421875,29445.95703125,18093886409,19017200.0,559979654054.6875
2022-05-30,29443.365234375,31949.630859375,29303.572265625,31726.390625,39277993274,19018100.0,603375669545.3125
2022-05-31,31723.865234375,32249.86328125,31286.154296875,31792.310546875,33538210634,19019000.0,604657954291.0156
2022-06-01,31792.5546875,31957.28515625,29501.587890625,29799.080078125,41135817341,19019900.0,566775523177.9297
2022-06-02,29794.890625,30604.734375,29652.705078125,30467.48828125,29083562061,19020800.0,579516001100.0
2022-06-03,30467.806640625,30633.03515625,29375.689453125,29704.390625,26175547452,19021700.0,565028007151.5625
2022-06-04,29706.138671875,29930.564453125,29500.005859375,29832.9140625,16588370958,19022600.0,567499591045.3125
2022-06-05,29835.1171875,30117.744140625,29574.44921875,29906.662109375,17264085441,19023500.0,568929386637.6953
2022-06-06,29910.283203125,31693.291015625,29894.1875,31370.671875,31947336829,19024400.0,596808210018.75
2022-06-07,31371.7421875,31489.68359375,29311.68359375,31155.478515625,40770974039,19025300.0,592742325403.3203
2022-06-08,31151.48046875,31253.69140625,29944.404296875,30214.35546875,30242059107,19026200.0,574864370019.5312
2022-06-09,30215.279296875,30609.310546875,30020.265625,30111.998046875,21692004719,19027100.0,572943998037.6953
2022-06-10,30110.330078125,30245.80859375,28978.146484375,29083.8046875,29867476527,19028000.0,553406635593.75
2022-06-11,29084.666015625,29401.916015625,28236.212890625,28360.810546875,27246574439,19028900.0,539675027815.4297
2022-06-12,28373.513671875,28502.685546875,26762.6484375,26762.6484375,34163220274,19029800.0,509287847235.9375
2022-06-13,26737.578125,26795.58984375,22141.2578125,22487.388671875,68204556440,19030700.0,427950747597.85156
2022-06-14,22487.986328125,23018.951171875,20950.818359375,22206.79296875,50913575242,19031600.0,422630801064.0625
2022-06-15,22196.73046875,22642.671875,20178.376953125,22572.83984375,54912007015,19032500.0,429617574326.1719
2022-06-16,22576.3046875,22868.921875,20265.2265625,20381.650390625,31183975654,19033400.0,387932104544.9219
2022-06-17,20385.71875,21243.3125,20326.51953125,20471.482421875,27132421514,19034300.0,389660337862.6953
2022-06-18,20473.42578125,20736.041015625,17708.623046875,19017.642578125,42009436760,19035200.0,362004630003.125
2022-06-19,19010.90234375,20683.822265625,18067.15234375,20553.271484375,35329942625,19036100.0,391254131303.71094
2022-06-20,20553.37109375,20913.322265625,19689.169921875,20599.537109375,30818458597,19037000.0,392153387951.1719
2022-06-21,20594.294921875,21620.62890625,20415.0625,20710.59765625,28970212744,19037900.0,394286287119.9219
2022-06-22,20719.4140625,20835.75,19848.078125,19987.029296875,28574793478,19038800.0,380529053377.34375
2022-06-23,19986.607421875,21135.76171875,19950.1171875,21085.876953125,26188097173,19039700.0,401468771424.41406
2022-06-24,21084.6484375,21472.91796875,20777.51171875,21231.65625,24957784918,19040600.0,404263473993.75
2022-06-25,21233.609375,21520.9140625,20964.5859375,21502.337890625,18372538715,19041500.0,409436766944.33594
2022-06-26,21496.494140625,21783.724609375,21016.26953125,21027.294921875,18027170497,19042400.0,400410160820.3125
2022-06-27,21028.23828125,21478.08984375,20620.19921875,20735.478515625,20965695707,19043300.0,394871938016.60156
2022-06-28,20731.544921875,21164.423828125,20228.8125,20280.634765625,21381535161,19044200.0,386228464603.5156
2022-06-29,20281.169921875,20364.15625,19937.791015625,20104.0234375,23552740328,19045100.0,382883136769.53125
2022-06-30,20108.3125,20141.16015625,18729.65625,19784.7265625,26267239923,19046000.0,376819902109.375
2022-07-01,19820.470703125,20632.671875,19073.708984375,19269.3671875,30767551159,19046900.0,367021709883.59375
2022-07-02,19274.8359375,19371.748046875,19027.08203125,19242.255859375,18100418740,19047800.0,366522641158.2031
2022-07-03,19242.095703125,19558.26953125,18966.951171875,19297.076171875,16390821947,19048700.0,367584214875.1953
2022-07-04,19297.314453125,20258.748046875,19063.06640625,20231.26171875,21594638208,19049600.0,385397443237.5
2022-07-05,20225.353515625,20635.466796875,19341.232421875,20190.115234375,26715546990,19050500.0,384631790272.46094
2022-07-06,20194.619140625,20595.529296875,19823.51171875,20548.24609375,24598943708,19051400.0,391472855630.46875
2022-07-07,20547.814453125,21771.81640625,20296.103515625,21637.587890625,25814972520,19052300.0,412245815768.5547
2022-07-08,21637.154296875,22314.94140625,21257.453125,21731.1171875,49899834488,19053200.0,414047321996.875
2022-07-09,21716.828125,21877.138671875,21445.95703125,21592.20703125,29641127858,19054100.0,411420071994.1406
2022-07-10,21591.080078125,21591.080078125,20727.123046875,20860.44921875,28688807249,19055000.0,397495859863.28125
2022-07-11,20856.353515625,20856.353515625,19924.5390625,19970.556640625,24150249025,19055900.0,380556930288.08594
2022-07-12,19970.474609375,20043.4453125,19308.53125,19323.9140625,25810220018,19056800.0,368251965506.25
2022-07-13,19325.97265625,20223.052734375,18999.953125,20212.07421875,33042430345,19057700.0,385195646838.6719
2022-07-14,20211.466796875,20789.89453125,19689.2578125,20569.919921875,31158743333,19058600.0,392033875823.0469
2022-07-15,20573.15625,21138.244140625,20397.0,20836.328125,25905575359,19059500.0,397129995898.4375
2022-07-16,20834.103515625,21514.404296875,20518.8984375,21190.31640625,24302954056,19060400.0,403895906829.6875
2022-07-17,21195.041015625,21600.640625,20778.1796875,20779.34375,22927802083,19061300.0,396081305021.875
2022-07-18,20781.912109375,22633.033203125,20781.912109375,22485.689453125,39974475562,19062200.0,428626709493.3594
2022-07-19,22467.849609375,23666.962890625,21683.40625,23389.43359375,48765202697,19063100.0,445875111541.0156
2022-07-20,23393.19140625,24196.818359375,23009.94921875,23231.732421875,42932549127,19064000.0,442889746890.625
2022-07-21,23233.201171875,23388.322265625,22431.1484375,23164.62890625,33631012204,19064900.0,441631333634.7656
2022-07-22,23163.751953125,23671.927734375,22603.416015625,22714.978515625,31421555646,19065800.0,433079237383.2031
2022-07-23,22706.984375,22977.2109375,22002.91015625,22465.478515625,24021799169,19066700.0,428342539213.8672
2022-07-24,22465.509765625,22974.001953125,22306.83984375,22609.1640625,23565495303,19067600.0,431102496678.125
2022-07-25,22607.15625,22649.12109375,21361.642578125,21361.701171875,35574561406,19068500.0,407335598795.89844
2022-07-26,21361.12109375,21361.12109375,20776.81640625,21239.75390625,28624673855,19069400.0,405029363139.84375
2022-07-27,21244.169921875,22986.529296875,21070.806640625,22930.548828125,31758955233,19070300.0,437292445316.9922
2022-07-28,22933.640625,24110.470703125,22722.265625,23843.88671875,40212386158,19071200.0,454731532390.625
2022-07-29,23845.212890625,24294.787109375,23481.173828125,23804.6328125,35887249746,19072100.0,454004337463.28125
2022-07-30,23796.818359375,24572.580078125,23580.5078125,23656.20703125,28148218301,19073000.0,451194836707.03125
2022-07-31,23652.0703125,24121.642578125,23275.703125,23336.896484375,23553591896,19073900.0,445125629853.3203
2022-08-01,23336.71875,23464.787109375,22890.796875,23314.19921875,25849159141,19074800.0,444713687257.8125
2022-08-02,23308.43359375,23415.041015625,22710.083984375,22978.1171875,28389250717,19075700.0,438323670033.59375
2022-08-03,22981.302734375,23578.650390625,22747.8359375,22846.5078125,26288169966,19076600.0,435833690935.9375
2022-08-04,22848.21484375,23198.009765625,22485.701171875,22630.95703125,25120229769,19077500.0,431742082763.6719
2022-08-05,22626.833984375,23422.828125,22612.177734375,23289.314453125,28881249043,19078400.0,444322856862.5
2022-08-06,23291.423828125,23326.5625,22961.279296875,22961.279296875,15978259885,19079300.0,438085136088.8672
2022-08-07,22963.505859375,23359.009765625,22894.556640625,23175.890625,15886817043,19080200.0,442200628303.125
2022-08-08,23179.52734375,24203.689453125,23176.546875,23809.486328125,28575544847,19081100.0,454311189575.58594
2022-08-09,23811.484375,23898.615234375,22982.0,23164.318359375,23555719219,19082000.0,442021522933.59375
2022-08-10,23162.8984375,24127.4140625,22771.51953125,23947.642578125,32837431722,19082900.0,456990468554.10156
2022-08-11,23948.345703125,24822.62890625,23900.99609375,23957.529296875,37127036580,19083800.0,457200697595.7031
2022-08-12,23957.203125,24412.56640625,23657.265625,24402.818359375,27265804688,19084700.0,465720467543.16406
2022-08-13,24402.1875,24860.05078125,24346.115234375,24424.068359375,22987346289,19085600.0,466147999079.6875
2022-08-14,24429.056640625,24974.9140625,24206.259765625,24319.333984375,22994133555,19086500.0,464170968092.77344
2022-08-15,24318.31640625,25135.58984375,23839.775390625,24136.97265625,35123501685,19087400.0,460712051878.90625
2022-08-16,24126.13671875,24228.416015625,23733.5,23883.291015625,27753685646,19088300.0,455891423893.5547
2022-08-17,23881.31640625,24407.05859375,23243.353515625,23335.998046875,30931623076,19089200.0,445465533916.40625
2022-08-18,23341.0390625,23563.83203125,23177.6015625,23212.73828125,23747613147,19090100.0,443133495062.8906
2022-08-19,23213.3125,23213.3125,20868.84765625,20877.552734375,40509610260,19091000.0,398573359251.9531
2022-08-20,20872.841796875,21350.806640625,20856.73046875,21166.060546875,27595671000,19091900.0,404100311354.8828
2022-08-21,21160.392578125,21668.845703125,21103.197265625,21534.12109375,23102307723,19092800.0,411146667218.75
2022-08-22,21531.462890625,21531.462890625,20939.18359375,21398.908203125,31666498758,19093700.0,408584333558.0078
2022-08-23,21401.044921875,21646.203125,20955.138671875,21528.087890625,31878280659,19094600.0,411070227036.3281
2022-08-24,21526.455078125,21783.076171875,21195.005859375,21395.01953125,31962253368,19095500.0,408548595458.9844
2022-08-25,21395.458984375,21789.63671875,21362.44140625,21600.904296875,31028679593,19096400.0,412499508814.84375
2022-08-26,21596.0859375,21804.908203125,20199.482421875,20260.01953125,42326789564,19097300.0,386911670994.1406
2022-08-27,20262.48046875,20340.775390625,19890.5234375,20041.73828125,30116729776,19098200.0,382761126042.96875
2022-08-28,20041.03515625,20139.0546875,19616.814453125,19616.814453125,24366810591,19099100.0,374663500921.6797
2022-08-29,19615.154296875,20357.462890625,19600.78515625,20297.994140625,32637854078,19100000.0,387691688085.9375
2022-08-30,20298.611328125,20542.64453125,19617.640625,19796.80859375,34483360283,19100900.0,378136861268.3594
2022-08-31,19799.58203125,20420.990234375,19799.58203125,20049.763671875,33225232872,19101800.0,382986575707.4219
2022-09-01,20050.498046875,20198.390625,19653.96875,20127.140625,30182031010,19102700.0,384482729217.1875
2022-09-02,20126.072265625,20401.568359375,19814.765625,19969.771484375,29123998928,19103600.0,381494526528.90625
2022-09-03,19969.71875,20037.009765625,19698.35546875,19832.087890625,23613051457,19104500.0,378882123106.4453
2022-09-04,19832.470703125,19999.689453125,19636.81640625,19986.712890625,25245861652,19105400.0,381854144460.5469
2022-09-05,19988.7890625,20031.16015625,19673.046875,19812.37109375,28813460025,19106300.0,378541105828.5156
2022-09-06,19817.724609375,20155.26953125,18800.171875,18837.66796875,43403978910,19107200.0,359935089412.5
2022-09-07,18837.68359375,19427.171875,18644.466796875,19290.32421875,35239757134,19108100.0,368601444204.2969
2022-09-08,19289.94140625,19417.3515625,19076.71484375,19329.833984375,32194477850,19109000.0,369373797607.4219
2022-09-09,19328.140625,21439.41015625,19310.962890625,21381.15234375,48469528171,19109900.0,408591683173.8281
2022-09-10,21376.912109375,21760.275390625,21168.72265625,21680.5390625,36913738894,19110800.0,414332445915.625
2022-09-11,21678.54296875,21770.552734375,21406.9453125,21769.255859375,34493951963,19111700.0,416047487207.6172
2022-09-12,21770.1484375,22439.181640625,21603.896484375,22370.44921875,50212088965,19112600.0,427557447738.28125
2022-09-13,22371.48046875,22673.8203125,20062.669921875,20296.70703125,51091116622,19113500.0,387941109841.7969
2022-09-14,20184.5546875,20467.201171875,19793.396484375,20241.08984375,37872380889,19114400.0,386896287709.375
2022-09-15,20242.2890625,20318.166015625,19636.734375,19701.2109375,36389011503,19115300.0,376594557433.59375
2022-09-16,19704.005859375,19870.62890625,19400.076171875,19772.583984375,30123362273,19116200.0,377976669962.1094
2022-09-17,19777.033203125,20162.53125,19777.033203125,20127.576171875,24957448100,19117100.0,384780886435.35156
2022-09-18,20127.234375,20127.234375,19387.4921875,19419.505859375,31254779144,19118000.0,371262113019.53125
2022-09-19,19418.572265625,19639.48046875,18390.318359375,19544.12890625,40177002624,19118900.0,373662246145.7031
2022-09-20,19545.591796875,19602.45703125,18813.455078125,18890.7890625,36791346508,19119800.0,361188108717.1875
2022-09-21,18891.283203125,19674.630859375,18290.314453125,18547.400390625,46363793975,19120700.0,354639278649.02344
2022-09-22,18534.650390625,19456.91015625,18415.591796875,19413.55078125,41135767926,19121600.0,371218152618.75
2022-09-23,19412.400390625,19464.671875,18617.552734375,19297.638671875,38896078052,19122500.0,369019095502.9297
2022-09-24,19296.990234375,19310.197265625,18861.974609375,18937.01171875,26149643168,19123400.0,362140049902.34375
2022-09-25,18936.310546875,19134.732421875,18696.46875,18802.09765625,23359966112,19124300.0,359576956207.4219
2022-09-26,18803.900390625,19274.873046875,18721.28515625,19222.671875,44148798321,19125200.0,367637444143.75
2022-09-27,19221.83984375,20338.455078125,18915.66796875,19110.546875,58571439619,19126100.0,365510230585.9375
2022-09-28,19104.62109375,19688.34375,18553.296875,19426.720703125,53071298734,19127000.0,371574886888.6719
2022-09-29,19427.779296875,19589.265625,18924.353515625,19573.05078125,41037843771,19127900.0,374391358038.6719
2022-09-30,19573.431640625,20109.849609375,19265.662109375,19431.7890625,43975248085,19128800.0,371706806618.75
2022-10-01,19431.10546875,19471.154296875,19231.08203125,19312.095703125,18719537670,19129700.0,369434597172.0703
2022-10-02,19311.849609375,19370.30859375,18970.62109375,19044.107421875,20765955327,19130600.0,364325201444.9219
2022-10-03,19044.068359375,19653.54296875,19025.2265625,19623.580078125,30484729489,19131500.0,375428522264.64844
2022-10-04,19623.583984375,20380.34375,19523.83984375,20336.84375,35887278685,19132400.0,389092629362.5
2022-10-05,20335.900390625,20343.748046875,19801.80078125,20160.716796875,33223790572,19133300.0,385741042689.64844
2022-10-06,20161.0390625,20408.392578125,19900.087890625,19955.443359375,34711412966,19134200.0,381831444326.9531
2022-10-07,19957.55859375,20041.0859375,19395.79296875,19546.849609375,29227315390,19135100.0,374030921960.35156
2022-10-08,19546.328125,19601.6953125,19299.4140625,19416.568359375,16437423167,19136000.0,371555452125.0
2022-10-09,19417.478515625,19542.5390625,19349.259765625,19446.42578125,16837262532,19136900.0,372144305533.2031
2022-10-10,19446.416015625,19515.466796875,19102.978515625,19141.484375,27425022774,19137800.0,366325899671.875
2022-10-11,19139.0,19241.9609375,18925.603515625,19051.41796875,28711532910,19138700.0,364619373078.5156
2022-10-12,19052.646484375,19203.19921875,19029.7578125,19157.4453125,24950173846,19139600.0,366665840303.125
2022-10-13,19156.966796875,19453.328125,18319.822265625,19382.904296875,44219840004,19140500.0,370998479694.33594
2022-10-14,19382.533203125,19889.146484375,19115.408203125,19185.65625,38452356727,19141400.0,367240320543.75
2022-10-15,19185.4375,19212.541015625,19019.25,19067.634765625,16192235532,19142300.0,364998384974.02344
2022-10-16,19068.9140625,19389.603515625,19068.9140625,19268.09375,17988916650,19143200.0,368852972275.0
2022-10-17,19268.5625,19635.802734375,19173.333984375,19550.7578125,27472552998,19144100.0,374281662638.28125
2022-10-18,19550.466796875,19666.994140625,19144.76953125,19334.416015625,30580012344,19145000.0,370157394619.1406
2022-10-19,19335.02734375,19348.416015625,19127.6875,19139.53515625,22425387184,19145900.0,366443626148.0469
2022-10-20,19138.0859375,19315.19921875,18971.458984375,19053.740234375,24493974420,19146800.0,364818153519.53125
2022-10-21,19053.203125,19237.384765625,18770.970703125,19172.46875,32459287866,19147700.0,367108679884.375
2022-10-22,19172.380859375,19248.068359375,19132.244140625,19208.189453125,16104440957,19148600.0,367809936562.1094
2022-10-23,19207.734375,19646.65234375,19124.197265625,19567.0078125,22128794335,19149500.0,374698416105.46875
2022-10-24,19567.76953125,19589.125,19206.32421875,19345.572265625,30202235805,19150400.0,370475447115.625
2022-10-25,19344.96484375,20348.412109375,19261.447265625,20095.857421875,47761524910,19151300.0,384861794243.5547
2022-10-26,20092.236328125,20938.134765625,20076.1171875,20770.44140625,58895950537,19152200.0,397799647900.78125
2022-10-27,20772.802734375,20854.044921875,20255.373046875,20285.8359375,49625110402,19153100.0,388536644294.53125
2022-10-28,20287.95703125,20724.98046875,20086.068359375,20595.3515625,43994715910,19154000.0,394483363828.125
2022-10-29,20595.103515625,20988.39453125,20566.484375,20818.4765625,40369840645,19154900.0,398775836707.03125
2022-10-30,20817.982421875,20917.005859375,20547.462890625,20635.603515625,31486345556,19155800.0,395291493824.6094
2022-10-31,20633.6953125,20795.3203125,20287.458984375,20495.7734375,45668466815,19156700.0,392631383010.15625
2022-11-01,20494.8984375,20647.2890625,20359.845703125,20485.2734375,39819303159,19157600.0,392448674406.25
2022-11-02,20482.958984375,20742.810546875,20087.134765625,20159.50390625,55552169483,19158500.0,386225855587.8906
2022-11-03,20162.689453125,20382.095703125,20086.240234375,20209.98828125,43228750179,19159400.0,387211249475.78125
2022-11-04,20208.76953125,21209.560546875,20188.01953125,21147.23046875,64072727950,19160300.0,405187279950.3906
2022-11-05,21144.83203125,21446.88671875,21097.634765625,21282.69140625,37846047609,19161200.0,407801906573.4375
2022-11-06,21285.056640625,21345.376953125,20920.19140625,20926.486328125,35082693210,19162100.0,400995423668.16406
2022-11-07,20924.62109375,21053.24609375,20489.97265625,20602.81640625,53510852236,19163000.0,394811770792.96875
2022-11-08,20600.671875,20664.607421875,17603.544921875,18541.271484375,118992465607,19163900.0,355323072599.41406
2022-11-09,18543.76171875,18590.458984375,15682.6923828125,15880.7802734375,102905151606,19164800.0,304351977784.375
2022-11-10,15883.158203125,18054.3125,15834.0185546875,17586.771484375,83202283721,19165700.0,337062786238.08594
2022-11-11,17583.251953125,17650.943359375,16543.482421875,17034.29296875,55871616488,19166600.0,326489479614.84375
2022-11-12,17036.875,17066.67578125,16651.775390625,16799.185546875,29717699419,19167500.0,321998388969.72656
2022-11-13,16799.72265625,16920.765625,16320.634765625,16353.365234375,27209183682,19168400.0,313467846158.59375
2022-11-14,16352.0283203125,17109.32421875,15872.94140625,16618.19921875,49630243054,19169300.0,318559246283.9844
2022-11-15,16617.484375,17051.962890625,16542.55078125,16884.61328125,36599436183,19170200.0,323681413524.21875
2022-11-16,16884.341796875,16960.294921875,16430.111328125,16669.439453125,33925512989,19171100.0,319571490699.8047
2022-11-17,16670.42578125,16726.439453125,16460.68359375,16687.517578125,27868914022,19172000.0,319933087007.8125
2022-11-18,16687.912109375,16947.05859375,16564.611328125,16697.77734375,26862218609,19172900.0,320144815233.9844
2022-11-19,16696.220703125,16797.876953125,16570.41015625,16711.546875,16106223492,19173800.0,320423857471.875
2022-11-20,16712.919921875,16746.779296875,16248.6923828125,16291.83203125,21313378652,19174700.0,312390991649.6094
2022-11-21,16291.2236328125,16291.2236328125,15599.046875,15787.2841796875,37429485518,19175600.0,302730646516.0156
2022-11-22,15782.30078125,16253.0478515625,15656.6064453125,16189.76953125,30726828760,19176500.0,310463115416.0156
2022-11-23,16195.5888671875,16638.193359375,16170.5029296875,16610.70703125,32958875628,19177400.0,318550173021.09375
2022-11-24,16611.63671875,16771.474609375,16501.767578125,16604.46484375,26129037414,19178300.0,318445408112.8906
2022-11-25,16602.26953125,16603.31640625,16388.404296875,16521.841796875,18678255976,19179200.0,316875708190.625
2022-11-26,16521.576171875,16666.86328125,16416.228515625,16464.28125,18000008764,19180100.0,315786560803.125
2022-11-27,16463.8828125,16594.40625,16437.025390625,16444.626953125,20443898509,19181000.0,315424389587.8906
2022-11-28,16440.22265625,16482.93359375,16054.5302734375,16217.322265625,27743025156,19181900.0,311079053966.9922
2022-11-29,16217.6396484375,16522.2578125,16139.396484375,16444.982421875,23581685468,19182800.0,315460808802.34375
2022-11-30,16445.4765625,17190.9375,16445.4765625,17168.56640625,29523576583,19183700.0,329356627367.5781
2022-12-01,17168.001953125,17197.498046875,16888.388671875,16967.1328125,22895392882,19184600.0,325507656154.6875
2022-12-02,16968.68359375,17088.66015625,16877.880859375,17088.66015625,19539705127,19185500.0,327854489427.7344
2022-12-03,17090.09765625,17116.041015625,16888.140625,16908.236328125,16217776704,19186400.0,324408185485.9375
2022-12-04,16908.169921875,17157.767578125,16903.439453125,17130.486328125,16824520830,19187300.0,328687780323.6328
2022-12-05,17128.89453125,17378.15234375,16922.431640625,16974.826171875,22209086834,19188200.0,325716359551.1719
2022-12-06,16975.23828125,17091.86328125,16939.921875,17089.50390625,19889922369,19189100.0,327932199407.4219
2022-12-07,17089.505859375,17109.376953125,16750.55859375,16848.126953125,19675404389,19190000.0,323315556230.46875
2022-12-08,16847.349609375,17267.916015625,16788.783203125,17233.474609375,20496603770,19190900.0,330725887881.0547
2022-12-09,17232.1484375,17280.546875,17100.8359375,17133.15234375,20328426366,19191800.0,328816033150.78125
2022-12-10,17134.220703125,17216.826171875,17120.68359375,17128.724609375,12706781969,19192700.0,328746472810.35156
2022-12-11,17129.7109375,17245.634765625,17091.8203125,17104.193359375,14122486832,19193600.0,328291045662.5
2022-12-12,17102.5,17212.564453125,16899.39453125,17206.4375,19617581341,19194500.0,330268964593.75
2022-12-13,17206.44140625,17930.0859375,17111.763671875,17781.318359375,26634741631,19195400.0,341319518435.5469
2022-12-14,17782.06640625,18318.53125,17739.513671875,17815.650390625,25534481470,19196300.0,341994569593.5547
2022-12-15,17813.64453125,17846.744140625,17322.58984375,17364.865234375,20964448341,19197200.0,333356790877.34375
2022-12-16,17364.546875,17505.525390625,16584.701171875,16647.484375,24031608960,19198100.0,319600069779.6875
2022-12-17,16646.982421875,16800.58984375,16614.029296875,16795.091796875,14463581825,19199000.0,322448967408.2031
2022-12-18,16795.609375,16815.38671875,16697.8203125,16757.9765625,10924354698,19199900.0,321751474202.34375
2022-12-19,16759.041015625,16807.52734375,16398.13671875,16439.6796875,17221074814,19200800.0,315655001743.75
2022-12-20,16441.787109375,17012.984375,16427.8671875,16906.3046875,22722096615,19201700.0,324629790717.96875
2022-12-21,16904.52734375,16916.80078125,16755.912109375,16817.53515625,14882945045,19202600.0,322940400591.40625
2022-12-22,16818.380859375,16866.673828125,16592.408203125,16830.341796875,16441573050,19203500.0,323201468696.28906
2022-12-23,16829.64453125,16905.21875,16794.458984375,16796.953125,15329265213,19204400.0,322575406593.75
2022-12-24,16796.9765625,16864.703125,16793.52734375,16847.755859375,9744636213,19205300.0,323566205606.0547
2022-12-25,16847.505859375,16860.5546875,16755.25390625,16841.986328125,11656379938,19206200.0,323470557815.2344
2022-12-26,16842.25,16920.123046875,16812.369140625,16919.8046875,11886957804,19207100.0,324980380613.28125
2022-12-27,16919.291015625,16959.845703125,16642.072265625,16717.173828125,15748580239,19208000.0,321103474890.625
2022-12-28,16716.400390625,16768.169921875,16497.556640625,16552.572265625,17005713920,19208900.0,317956705393.16406
2022-12-29,16552.322265625,16651.755859375,16508.68359375,16642.341796875,14472237479,19209800.0,319696057449.6094
2022-12-30,16641.330078125,16643.427734375,16408.474609375,16602.5859375,15929162910,19210700.0,318947297669.53125
2022-12-31,16603.673828125,16628.986328125,16517.51953125,16547.49609375,11239186456,19211600.0,317903875954.6875
2023-01-01,16547.9140625,16630.439453125,16521.234375,16625.080078125,9244361700,19212500.0,319409351000.97656
2023-01-02,16625.509765625,16759.34375,16572.228515625,16688.470703125,12097775227,19213400.0,320642263007.4219
2023-01-03,16688.84765625,16760.447265625,16622.37109375,16679.857421875,13903079207,19214300.0,320491784461.1328
2023-01-04,16680.205078125,16964.5859375,16667.763671875,16863.23828125,18421743322,19215200.0,324030496221.875
2023-01-05,16863.47265625,16884.021484375,16790.283203125,16836.736328125,13692758566,19216100.0,323536408954.8828
2023-01-06,16836.47265625,16991.994140625,16716.421875,16951.96875,14413662913,19217000.0,325765983468.75
2023-01-07,16952.1171875,16975.017578125,16914.19140625,16955.078125,7714767174,19217900.0,325840995898.4375
2023-01-08,16954.146484375,17091.14453125,16924.05078125,17091.14453125,9768827914,19218800.0,328471288517.1875
2023-01-09,17093.9921875,17389.95703125,17093.9921875,17196.5546875,18624736866,19219700.0,330512622127.34375
2023-01-10,17192.94921875,17484.720703125,17162.990234375,17446.29296875,15808338949,19220600.0,335328218635.15625
2023-01-11,17446.359375,17934.896484375,17337.994140625,17934.896484375,18372283782,19221500.0,344735612774.41406
2023-01-12,18117.59375,19030.087890625,17995.203125,18869.587890625,34971338710,19222400.0,362718766268.75
2023-01-13,18868.90625,19964.322265625,18753.1640625,19909.57421875,29225029694,19223300.0,382727718079.2969
2023-01-14,19910.537109375,21075.142578125,19907.828125,20976.298828125,38967784639,19224200.0,403252563931.6406
2023-01-15,20977.484375,20993.748046875,20606.986328125,20880.798828125,19298407543,19225100.0,401435445550.58594
2023-01-16,20882.224609375,21360.875,20715.74609375,21169.6328125,26792494050,19226000.0,407007360453.125
2023-01-17,21175.833984375,21438.66015625,20978.533203125,21161.51953125,24999983362,19226900.0,406870419875.3906
2023-01-18,21161.05078125,21564.501953125,20541.544921875,20688.78125,30005625418,19227800.0,397799748118.75
2023-01-19,20686.74609375,21163.01171875,20685.380859375,21086.79296875,21152848261,19228700.0,405471615958.2031
2023-01-20,21085.373046875,22692.357421875,20919.126953125,22676.552734375,28799154319,19229600.0,436061038460.9375
2023-01-21,22677.427734375,23282.34765625,22511.833984375,22777.625,32442278429,19230500.0,438025117562.5
2023-01-22,22777.986328125,23056.73046875,22387.900390625,22720.416015625,24746386230,19231400.0,436945408562.8906
2023-01-23,22721.087890625,23126.486328125,22654.3046875,22934.431640625,26518700512,19232300.0,441081869641.9922
2023-01-24,22929.626953125,23134.01171875,22549.744140625,22636.46875,26405069715,19233200.0,435371730762.5
2023-01-25,22639.267578125,23722.099609375,22406.076171875,23117.859375,30685366709,19234100.0,444651219004.6875
2023-01-26,23108.955078125,23237.078125,22911.373046875,23032.77734375,26357839322,19235000.0,443035472207.03125
2023-01-27,23030.716796875,23417.720703125,22654.59375,23078.728515625,25383335641,19235900.0,443940113853.71094
2023-01-28,23079.96484375,23165.896484375,22908.845703125,23031.08984375,14712928379,19236800.0,443044469106.25
2023-01-29,23031.44921875,23919.890625,22985.0703125,23774.56640625,27423687259,19237700.0,457367976153.5156
2023-01-30,23774.6484375,23789.34765625,22657.58203125,22840.138671875,27205595568,19238600.0,439412291852.7344
2023-01-31,22840.796875,23225.021484375,22765.568359375,23139.283203125,22837828665,19239500.0,445188239186.52344
2023-02-01,23137.8359375,23764.5390625,22877.75,23723.76953125,26683255504,19240400.0,456454815289.0625
2023-02-02,23720.82421875,24167.2109375,23468.595703125,23471.87109375,32066936882,19241300.0,451629313276.1719
2023-02-03,23469.412109375,23678.103515625,23279.955078125,23449.322265625,27083066007,19242200.0,451216548899.6094
